#         RA          DEC         x(')    y(')      b-y    e(b-y)     V      e(V)      m1     e(m1)     c1     e(c1)     Hbeta e(Hbeta) mem
   95  5 12  3.440 16 31 58.84   -6.509  -10.908    0.631  0.0168   18.000  0.0026    0.224  0.0547    0.072  0.0916   99.990  9.9900 NM
   96  5 11 56.940 16 30  5.30   -8.068  -12.799    0.682  0.0059   17.976  0.0030    0.238  0.0113    0.354  0.0071    2.589  0.0471  M
   97  5 12 27.970 16 30 28.27   -0.630  -12.419    0.521  0.0095   18.167  0.0012    0.092  0.0142    0.520  0.1496   99.990  9.9900 NM
   98  5 12  0.140 16 30 21.85   -7.301  -12.524    0.582  0.0294   18.093  0.0041   -0.001  0.0453    0.296  0.1093   99.990  9.9900 NM
   99  5 12 24.450 16 31 17.75   -1.474  -11.594    0.585  0.0395   18.100  0.0057    0.251  0.0044    0.292  0.0746    2.571  0.0464 NM
  100  5 11 58.860 16 31 37.47   -7.607  -11.263    0.568  0.0831   18.207  0.0180    0.140  0.1083    0.358  0.0736   99.990  9.9900 NM
  101  5 12 13.790 16 30  8.81   -4.029  -12.743    0.539  0.0145   18.272  0.0053   -0.028  0.0124    0.478  0.0427   99.990  9.9900 NM
  102  5 12 22.280 16 31 56.40   -1.994  -10.950    1.051  0.0180   17.817  0.0004    0.440  0.0514    0.106  0.0617   99.990  9.9900 NM
  103  5 11 49.530 16 32  0.09   -9.843  -10.884    0.771  0.0320   18.115  0.0029    0.339  0.1208   -0.075  0.1364   99.990  9.9900 NM
  104  5 12  6.020 16 29 21.98   -5.892  -13.522    0.586  0.0155   18.280  0.0080    0.134  0.0344    0.382  0.0659   99.990  9.9900 NM
  105  5 12 20.310 16 33  8.68   -2.466   -9.745    0.722  0.0086   18.257  0.0132    0.250  0.0390    0.343  0.0668   99.990  9.9900  M
  106  5 12  7.660 16 32 26.06   -5.498  -10.454    0.852  0.0002   18.061  0.0008    0.561  0.0109    0.260  0.0366   99.990  9.9900 NM
  107  5 12 12.160 16 31 46.96   -4.420  -11.107    0.743  0.0153   18.201  0.0075    0.386  0.0083    0.313  0.0264   99.990  9.9900  M
  108  5 11 50.790 16 33 24.20   -9.540   -9.483    0.491  0.0160   18.449  0.0044    0.073  0.0575    0.261  0.0070   99.990  9.9900 NM
  109  5 12 12.800 16 32 54.96   -4.266   -9.973    0.570  0.0208   18.453  0.0112    0.006  0.0105    0.367  0.0258   99.990  9.9900 NM
  110  5 11 59.530 16 33  9.27   -7.446   -9.733    0.615  0.0628   18.437  0.0050    0.004  0.0862    0.164  0.0899   99.990  9.9900 NM
  111  5 12  9.600 16 31 25.63   -5.033  -11.462    0.704  0.0049   18.382  0.0103    0.295  0.0420    0.422  0.0484   99.990  9.9900  M
  112  5 12 24.950 16 31 40.89   -1.354  -11.208    0.380  0.0732   18.641  0.0207    0.133  0.1277    0.426  0.1218   99.990  9.9900 NM
  113  5 11 46.270 16 32 13.01  -10.624  -10.668    0.527  0.0078   18.616  0.0055    0.097  0.0432    0.278  0.1280   99.990  9.9900 NM
  114  5 12 19.110 16 30  8.38   -2.754  -12.750    0.595  0.0606   18.614  0.0151    0.183  0.0502    0.357  0.0544   99.990  9.9900 NM
  115  5 12 24.300 16 33 21.68   -1.510   -9.529    0.515  0.0075   18.731  0.0121    0.096  0.0281    0.365  0.0069   99.990  9.9900 NM
