pl_pnum	pl_bmassj	st_teff	st_mass	st_rad	st_metfe	B_V	nuts	st_metfe		multiP
1		6037	1.07	1.11	-0.02		6037	-0.02		
1		6038	1.15	1.2	0.14		6038	0.14		
1	0.2755	6038	1.13	1.17	-0.11		6038	-0.11		
1	0.27	6040	1.09	1.19	-0.01		6040	-0.01		
1		6040	1.1	1.15	0.02		6040	0.02		
1	0.618	6040	1.24	1.35	0.23		6040	0.23		
1	3.23	6041	1.32	1.42	0.33		6041	0.33		
1	1.62	6045	1.03		0.21	0.632	6045	0.21		
1		6045	1.08	1.12	-0.02		6045	-0.02		
1	5.76	6046	1.12	1.14	0.12	0.639	6046	0.12		
1		6046	1.09	1.09	-0.01		6046	-0.01		
1	0.88	6050	1.27	1.87	0		6050	0		
1	1.8	6050	1.12		-0.03	0.574	6050	-0.03		
1		6050	1.14	1.21	0.13		6050	0.13		
1	0.6	6050	1.07	1.02	-0.02		6050	-0.02		
1		6051	1.1	1.15	0.03		6051	0.03		
1		6052	1.13	1.08	0.12		6052	0.12		
1		6053	1.11	1.16	0.03		6053	0.03		
1	1.925	6055	1.19	1.39	-0.09		6055	-0.09		
1		6058	1.22	1.31	0.29		6058	0.29		
1		6058	1.12	1.18	0.07		6058	0.07		
1		6059	1.23	1.64	0.12		6059	0.12		
1	2.242	6059	1.56	2.26	0.14		6059	0.14		
1	0.85	6060	1	1.44	-0.39	0.639	6060	-0.39		
1	3.76	6060	1.15		0.04	0.59	6060	0.04		
1	1.05	6060	1.18	1.1	0.21	0.57	6060	0.21		
1		6060	1.11	1.15	0.03		6060	0.03		
1		6060	1.1	1.2	0.01		6060	0.01		
1		6062	1.08	1.13	-0.02		6062	-0.02		
1		6064	1.17	1.29	0.14		6064	0.14		
1		6065	0.98	1.03	-0.28		6065	-0.28		
1	0.52	6067	1.13		0.022	0.552	6067	0.022		
1		6067	1.09	1.07	-0.03		6067	-0.03		
1		6068	1.11	1.16	0.02		6068	0.02		
1		6069	1.1	1.13	0		6069	0		
1	0.627	6070	1.16	1.1	0.09	0.936	6070	0.09		
1	0.65	6071	1.3	2.04	-0.02	0.598	6071	-0.02		
1		6074	1.11	1.16	0.02		6074	0.02		
1	1.22	6075	1.18		0.16	0.602	6075	0.16		
1	0.75	6075	1.22		0.05	0.567	6075	0.05		
1		6075	1.03	1.24	-0.18		6075	-0.18		
1	2.73	6076	1.12	1.34	-0.01	0.552	6076	-0.01		
1		6077	1.1	1.15	0.02		6077	0.02		
1		6077	1.09	1.14	0		6077	0		
1		6078	1.12	1.18	0.04		6078	0.04		
1		6079	1.05	1.15	-0.12		6079	-0.12		
1		6080	1.13	1.18	0.05		6080	0.05		
1		6080	1.1	1.17	0.02		6080	0.02		
1		6082	1.1	1.16	0.01		6082	0.01		
1		6083	1.11	1.17	0.03		6083	0.03		
1		6086	1.16	1.28	0.03		6086	0.03		
1	0.778	6087	1.21	1.22	0.21		6087	0.21		
1		6087	1.11	1.12	0.02		6087	0.02		
1	4.01	6089	1.15		0.15	0.557	6089	0.15		
1		6089	1.09	1.13	-0.03		6089	-0.03		
1	1.11	6090	1.21	1.65	-0.02		6090	-0.02		
1	2.96	6090	1.05	1.02	-0.2		6090	-0.2		
1		6091	1.01	1.01	-0.04		6091	-0.04		
1		6092	1.11	1.15	-0.01		6092	-0.01		
1	0.467	6095	1.21		0.217	0.578	6095	0.217		
1		6096	1.15	1.2	0.07		6096	0.07		
1		6096	1.64	2.56	0.38		6096	0.38		
1	5.97	6097	1.34	1.54	0.27	0.581	6097	0.27		
1		6097	1.14	1.19	0.07		6097	0.07		
1		6098	1.1	1.16	-0.01		6098	-0.01		
1		6099	1.11	1.17	0.02		6099	0.02		
1	0.467	6100	1	1.19	-0.25		6100	-0.25		
1		6100	1.19	1.16	0.22		6100	0.22		
1	0.636	6100	1.21	1.83	-0.27		6100	-0.27		
1	1.07	6100	1.14	1.26	0.07	0.596	6100	0.07		
1		6101	1.41	2.06	0.14		6101	0.14		
1		6104	1.11	1.17	0		6104	0		
1		6104	1.08	1.23	-0.2		6104	-0.2		
1		6106	1.28	1.44	0.36		6106	0.36		
1		6106	1.08	1.38	-0.15		6106	-0.15		
1		6109	1.11	1.17	0.01		6109	0.01		
1	1.49	6110	1.22	1.44	0.06		6110	0.06		
1		6112	1.14	1.21	0.06		6112	0.06		
1		6112	1.19	1.65	-0.06		6112	-0.06		
1		6112	1.34	1.99	0.03		6112	0.03		
1		6113	1.12	1.28	-0.02		6113	-0.02		
1		6113	1.16	1.32	0.06		6113	0.06		
1		6113	1.15	1.21	0.07		6113	0.07		
1		6116	1.14	1.21	0.05		6116	0.05		
1		6116	1.06	1.09	-0.13		6116	-0.13		
1		6117	1.1	1.18	-0.06		6117	-0.06		
1		6118	1.11	1.16	0		6118	0		
1	0.493	6120	1.28	1.4	0.3		6120	0.3		
1		6120	1.18	1.19	0.14	0.582	6120	0.14		
1	0.10131	6120	1.07	1.31	-0.2	0.48	6120	-0.2		
1		6123	1.18	1.27	0.13		6123	0.13		
1		6125	1.15	1.22	0.05		6125	0.05		
1		6127	1.12	1.2	0.02		6127	0.02		
1		6129	1.17	1.36	0.05		6129	0.05		
1		6129	1.16	1.24	0.07		6129	0.07		
1		6130	1.29	1.79	0.05		6130	0.05		
1	1.76	6132	1.28	1.53	0.24	0.571	6132	0.24		
1		6132	1.2	1.29	0.14		6132	0.14		
1		6132	1.18	1.27	0.1		6132	0.1		
1		6133	1.14	1.21	0.04		6133	0.04		
1	0.68	6136	1.13	1.19	0.06	0.553	6136	0.06		
1		6136	1.14	1.22	0.01		6136	0.01		
1		6137	1.12	1.19	0		6137	0		
1		6138	1.17	1.23	0.12		6138	0.12		
1		6139	1.16	1.29	0.05		6139	0.05		
1		6140	1.13	1.19	0.01		6140	0.01		
1		6143	1.13	1.23	-0.01		6143	-0.01		
1		6144	1.22	1.57	0.04		6144	0.04		
1		6146	1.15	1.22	0.04		6146	0.04		
1		6149	1.21	1.21	0.24		6149	0.24		
1		6150	1.13	1.26	-0.03		6150	-0.03		
1		6150	1.12	1.18	-0.03		6150	-0.03		
1		6150	1.22	1.56	0.05		6150	0.05		
1	0.907	6150	1.02	1.09	-0.29	0.47	6150	-0.29		
1	0.617	6153	1.25	1.25	0.26		6153	0.26		
1	0.452	6153	1.45	1.62	0.26		6153	0.26		
1		6154	1.17	1.23	0.08		6154	0.08		
1		6155	1.18	1.22	0.14		6155	0.14		
1		6155	1.15	1.22	0.03		6155	0.03		
1		6157	1.15	1.23	0.03		6157	0.03		
1	4.193	6158	1.22	1.24	0.17		6158	0.17		
1		6158	1.14	1.22	0.01		6158	0.01		
1		6158	1.15	1.24	0.03		6158	0.03		
1		6159	1.16	1.25	0.03		6159	0.03		
1		6159	1.16	1.23	0.05		6159	0.05		
1	0.368	6160	1.34	1.54	0.36	0.611	6160	0.36		
1	0.95	6160	1.09	1.18	-0.11	0.554	6160	-0.11		
1		6160	1.16	1.25	0.05		6160	0.05		
1		6161	1.36	1.72	0.3		6161	0.3		
1	0.84	6161	1.54	3.21	-0.18		6161	-0.18		
1		6161	1.13	1.22	0.01		6161	0.01		
1		6162	1.15	1.22	0.01		6162	0.01		
1		6163	1.18	1.27	0.07		6163	0.07		
1		6166	1.18	1.25	0.08		6166	0.08		
1		6166	1.41	2.06	0.07		6166	0.07		
1		6167	1.15	1.22	0.01		6167	0.01		
1		6167	1.14	1.23	0.01		6167	0.01		
1	0.916	6168	1.21		0.137	0.54	6168	0.137		
1		6168	1.16	1.24	0.03		6168	0.03		
1		6169	1.18	1.4	0.02		6169	0.02		
1		6170	1.2	1.28	0.16		6170	0.16		
1		6170	1.21	1.35	0		6170	0		
1		6170	1.13	1.21	-0.01		6170	-0.01		
1		6170	1.15	1.24	0		6170	0		
1		6173	1.21	1.38	0.08		6173	0.08		
1		6174	1.33	1.51	0.41		6174	0.41		
1		6175	0.98	1.01	-0.42		6175	-0.42		
1		6175	1.16	1.25	0.04		6175	0.04		
1	1.37	6176	1.22	1.33	0.19	0.54	6176	0.19		
1		6176	1.17	1.3	0.03		6176	0.03		
1		6177	1.15	1.24	0.03		6177	0.03		
1		6179	1.45	2.17	0.11		6179	0.11		
1		6179	1.17	1.25	0.04		6179	0.04		
1		6179	1.17	1.27	0.04		6179	0.04		
1	2.78	6180	1.48	1.76	0.21		6180	0.21		
1		6182	1.18	1.27	0.05		6182	0.05		
1		6184	1.28	1.36	0.35		6184	0.35		
1		6185	1.24	1.33	0.23		6185	0.23		
1		6185	1.18	1.27	0.05		6185	0.05		
1		6187	1.21	1.35	0.11		6187	0.11		
1	1.37	6188	1.36		0.27	0.57	6188	0.27		
1		6188	1.14	1.21	-0.02		6188	-0.02		
1		6191	1.24	1.23	0.26		6191	0.26		
1		6191	1.18	1.3	0.06		6191	0.06		
1		6194	1.15	1.23	0		6194	0		
1		6195	1.18	1.27	0.04		6195	0.04		
1		6195	1.17	1.24	0.02		6195	0.02		
1		6198	1.16	1.25	0.02		6198	0.02		
1		6199	1.2	1.32	0.07		6199	0.07		
1	2.49	6200	1.38		0.28	0.596	6200	0.28		
1		6200	1.19	1.28	0.04		6200	0.04		
1		6202	1.19	1.28	0.06		6202	0.06		
1		6203	1.41	1.95	0.18		6203	0.18		
1	0.902	6206	1.2	1.6	-0.116	0.49	6206	-0.116		
1		6206	1.16	1.22	0.02		6206	0.02		
1	1.08	6208	1.14	1.35	0.07	0.517	6208	0.07		
1		6209	1.22	1.34	0.09		6209	0.09		
1		6210	1.23	1.38	0.12		6210	0.12		
1	1.51968	6210	1.22	1.79	-0.14		6210	-0.14		
1	1.18	6210	1.3	1.32	0.37		6210	0.37		
1	1.53	6212	1.19		0.01	0.562	6212	0.01		
1		6213	1.18	1.28	0.04		6213	0.04		
1	0.59	6213	1.21	1.49	-0.055		6213	-0.055		
1		6214	1.18	1.28	0.03		6214	0.03		
1	19.2	6215	1.22		0.17	0.63	6215	0.17		
1		6217	1.19	1.28	0.04		6217	0.04		
1	0.94	6218	1.11	1.1	0	0.55	6218	0		
1		6221	1.21	1.33	0.06		6221	0.06		
1		6224	1.21	1.32	0.07		6224	0.07		
1		6224	1.19	1.29	0.03		6224	0.03		
1		6227	1.2	1.32	0.04		6227	0.04		
1		6228	1.47	2.15	0.12		6228	0.12		
1		6229	1.2	1.3	0.04		6229	0.04		
1		6230	1.26	1.5	0.12		6230	0.12		
1		6231	1.29	1.59	0.12		6231	0.12		
1	4	6234	1.22		0.28	0.58	6234	0.28		
1	2.75	6236	1.21	1.36	-0.002		6236	-0.002		
1		6236	1.19	1.19	0.09		6236	0.09		
1		6237	1.29	1.65	0.05		6237	0.05		
1		6241	1.18	1.28	0		6241	0		
1		6241	1.21	1.31	0.07		6241	0.07		
1		6247	1.21	1.34	0.05		6247	0.05		
1	9.1	6250	1.25		-0.12	0.48	6250	-0.12		
1	1.5461	6250	1.39	1.98	-0.06		6250	-0.06		
1	0.92	6250	1.46	1.73	0.23		6250	0.23		
1	4.01	6250	1.2	1.15	-0.5		6250	-0.5		
1		6251	1.21	1.22	0.14		6251	0.14		
1	2.58	6254	1.28	1.31	0.22	0.559	6254	0.22		
1	0.45	6256	1.27		0.18	0.55	6256	0.18		
1		6256	1.2	1.32	0.02		6256	0.02		
1		6258	0.98	1.52	-0.5		6258	-0.5		
1		6260	1.16	1.27	-0.03		6260	-0.03		
1		6260	1.23	1.36	0.09		6260	0.09		
1	1.51	6260	1.41	2.21	-0.18		6260	-0.18		
1		6261	1.21	1.32	0.03		6261	0.03		
1	0.261	6265	1.27		0.2	0.538	6265	0.2		
1		6266	1.21	1.34	0.02		6266	0.02		
1		6267	1.21	1.32	0.03		6267	0.03		
1		6269		1.22	-0.04		6269	-0.04		
1	1.22	6272	1.22	1.36	-0.09		6272	-0.09		
1		6273	1.21	1.35	0.01		6273	0.01		
1	0.95	6279	1.59	2.37	0.19		6279	0.19		
1	1.35	6280	1.27	1.7	-0.18	0.52	6280	-0.18		
1	0.805	6280	1.19	1.34	0		6280	0		
1		6289	1.19	1.27	0		6289	0		
1	9.09	6290	1.36	1.64	0.14	0.461	6290	0.14		
1	8.44	6291	1.56		0.26	0.529	6291	0.26		
1		6291	1.47	2.04	0.19		6291	0.19		
1	0.494	6295	1.45	1.81	0.28	0.52	6295	0.28		
1		6296	1.23	1.36	0.04		6296	0.04		
1		6296	1.22	1.36	0.02		6296	0.02		
1		6297	1.23	1.39	0.04		6297	0.04		
1	2.111	6297	1.37	1.79	0.04		6297	0.04		
1		6299	1.22	1.33	0.03		6299	0.03		
1	9.88	6300	1.16	1.13	0.245	0.496	6300	0.245		
1	1.222	6300	1.32	1.43	0.21		6300	0.21		
1		6302	1.22	1.35	0.02		6302	0.02		
1	0.711	6304	1.24	1.22	0.13		6304	0.13		
1	3.09	6304	1.25		-0.03	0.505	6304	-0.03		
1	0.01598	6305	1.41	1.9	-0.03	0.518	6305	-0.03		
1	1.477	6306	1.28	1.47	0.044		6306	0.044		
1	0.85	6308	1.22	1.21	0.29	0.568	6308	0.29		
1		6310	1.23	1.29	0.09		6310	0.09		
1	6.43	6317	1.5	1.93	0.37	0.53	6317	0.37		
1		6319	1.25	1.4	0.06		6319	0.06		
1		6322	1.25	1.34	0.11		6322	0.11		
1		6324	1.27	1.43	0.1		6324	0.1		
1	0.892	6330	1.26	1.32	0.07		6330	0.07		
1		6331	1.27	1.42	0.07		6331	0.07		
1		6335	1.25	1.42	0.05		6335	0.05		
1		6335	1.25	1.4	0.04		6335	0.04		
1		6337	1.25	1.4	0.04		6337	0.04		
1		6339	1.45	2	0.13		6339	0.13		
1	2.44	6346	1.21	1.17	0		6346	0		
1		6346	1.28	1.47	0.09		6346	0.09		
1	20.1	6350	1.29	1.4	0.1		6350	0.1		
1		6350	1.3	1.55	0.07		6350	0.07		
1	1.071	6351	1.21	1.4	-0.157		6351	-0.157		
1		6356	1.21	1.32	-0.03		6356	-0.03		
1	2.82	6360	1.46	2.26	-0.01		6360	-0.01		
1	1.47	6360	1.43	1.66	0.33		6360	0.33		
1		6370	1.26	1.44	0.03		6370	0.03		
1	0.685	6373	1.19	1.32	-0.16		6373	-0.16		
1		6377	1.25	1.39	0.02		6377	0.02		
1	1.21	6380	1.51		0.15	0.52	6380	0.15		
1		6383	1.3	1.47	0.06		6383	0.06		
1		6386	1.3	1.48	0.05		6386	0.05		
1		6388	1.28	1.45	0.03		6388	0.03		
1		6392	1.54	1.98	0.41		6392	0.41		
1		6394	1.34	1.44	0.26		6394	0.26		
1	8.4	6395	1.51	2.05	0.12		6395	0.12		
1	0.5	6400	1.34	1.29	0.2		6400	0.2		
1	1.98	6400	1.23	1.36	0		6400	0		
1	4.32	6400	1.34	1.46	0.5	0.48	6400	0.5		
1		6403	1.57	2.42	0.04		6403	0.04		
1	0.34	6406	1.64	2.55	-0.08		6406	-0.08		
1		6406	1.34	1.46	0.25		6406	0.25		
1	0.531	6407	1.53	1.73	0.21		6407	0.21		
1	2.38	6408	1.49	2.21	-0.1	0.502	6408	-0.1		
1	2.01	6409	1.2	1.32	-0.1		6409	-0.1		
1	0.514	6410	1.32	1.7	0.16	0.612	6410	0.16		
1		6417	1.3	1.41	0.13		6417	0.13		
1		6424	1.3	1.49	0.05		6424	0.05		
1	0.63	6430	1.55	1.98	0.11		6430	0.11		
1		6431	1.31	1.51	0.03		6431	0.03		
1	0.56	6431	1.45	2.08	-0.08		6431	-0.08		
1		6436	1.31	1.5	0.04		6436	0.04		
1	0.53	6438	1.42	1.74	0.09	0.473	6438	0.09		
1	2.33	6440	1.27	1.37	-0.03		6440	-0.03		
1	1.682	6441	1.47	1.84	0.15		6441	0.15		
1		6449	1.32	1.55	0.04		6449	0.04		
1	4.85	6450	1.39	1.87	-0.05	0.523	6450	-0.05		
1		6453	1.4	1.51	0.35		6453	0.35		
1		6457	1.36	1.54	0.11		6457	0.11		
1	1.183	6459	1.35	1.46	0.13		6459	0.13		
1		6481	1.64	2.55	0.06		6481	0.06		
1	0.367	6489	1.33		0.28	0.49	6489	0.28		
1	1.24	6490	1.63	2.18	0.12		6490	0.12		
1		6496	1.34	1.54	0.04		6496	0.04		
1	2.2	6510	1.48	2.13	0.1		6510	0.1		
1		6511	1.3	1.41	0.07		6511	0.07		
1		6541	1.38	1.63	0.04		6541	0.04		
1	4.51	6557	1.18	1.45	0.07		6557	0.07		
1		6561	1.39	1.65	0.07		6561	0.07		
1		6564	1.4	1.57	0.22		6564	0.22		
1	2.18	6566	1.3	1.43	-0.077	0.379	6566	-0.077		
1	1.057	6570	1.29	1.46	-0.13		6570	-0.13		
1		6570	1.4	1.66	0.06		6570	0.06		
1	2.83	6576.6	1.4	1.5	0.07	0.415	6576.6	0.07		
1	2.232	6600	1.39	1.47	0.11		6600	0.11		
1		6613	1.4	1.66	0.04		6613	0.04		
1		6620	1.41	1.65	0.04		6620	0.04		
1	0.486	6650	1.31	1.57	-0.19	0.38	6650	-0.19		
1		6666	1.44	1.72	0.05		6666	0.05		
1	1.18	6670	1.52	1.91	0.09		6670	0.09		
1		6675	1.43	1.73	0.04		6675	0.04		
1		6680	1.46	1.77	0.05		6680	0.05		
1		6681	1.45	1.75	0.06		6681	0.06		
1	1.47	6700	1.33	1.52	0.07		6700	0.07		
1		6704	1.47	1.78	0.09		6704	0.09		
1	4.4	6720	1.47	1.93	-0.07	0.43	6720	-0.07		
1		6725	1.45	1.74	0.02		6725	0.02		
1		6733	1.49	1.8	0.07		6733	0.07		
1		6747	1.49	1.81	0.08		6747	0.08		
1		6761	1.45	1.71	0.02		6761	0.02		
1		6761	1.46	1.74	0.03		6761	0.03		
1		6769	1.49	1.81	0.06		6769	0.06		
1		6778	1.51	1.83	0.06		6778	0.06		
1	1.28	6789	1.53	1.73	0.139	0.43	6789	0.139		
1		6805	1.49	1.79	0.04		6805	0.04		
1		6807	1.5	1.84	0.05		6807	0.05		
1	1.73	6820	1.54	1.83	0.074		6820	0.074		
1	10	6820	1.45	1.63	0.09		6820	0.09		
1		6826	1.51	1.85	0.04		6826	0.04		
1		6846	1.54	1.88	0.06		6846	0.06		
1	2.03	6900	1.57		-0.03		6900	-0.03		
1	8	7000	1.59	1.79	0.1		7000	0.1		
1		7005	1.6	2.01	0.02		7005	0.02		
1		7010	1.58	1.95	0.01		7010	0.01		
1		7044	1.58	1.95	-0.01		7044	-0.01		
1	11.8	7067	1.63		-0.02		7067	-0.02		
1		7070	1.59	2.04	-0.06		7070	-0.06		
1		7099	1.62	2.02	0.01		7099	0.01		
1	1.31	7454	1.64	1.65	-0.018		7454	-0.018		
1	1.85	7500	1.47	1.5	-0.25	0.451	7500	-0.25		
1	9.28	7650	1.72	1.74	0.2		7650	0.2		
1		8480	1.6	1.73	-0.51		8480	-0.51		
1	2.88	10170	2.52	2.36	-0.03	0.037	10170	-0.03		
1	13.616	10900	2.6		-0.36	-0.08	10900	-0.36		
1	3.2	29300	0.5	0.23						
1		10500	2.4			0.003				
1	23	10500	2.5			0.077				
1	9	8840	1.96	1.77		0.099				
1	4.1	7430	1.5	1.44		0.27				
1	4.5	6933	1.52	1.53						
1		6771	1.4	1.63		0.593				
1	21.66	6740	1.37	1.56						
1	0.9	6600	1.38	1.53						
1	2.32	6580	1.3	1.75						
1	27.23	6518	1.32	1.46						
1	11	6516	1.5			0.44				
1	7.341	6475	1.21	1.31						
1	0.762	6446	1.38	1.64						
1	3.328	6442	1.39	1.53						
1	0.599	6430	1.4	1.62						
1	11.79	6429	1.21	1.38						
1	10.43	6400	1.28	1.23		0.45				
1	0.96	6400	1.28	1.43						
1	0.8	6390	1.42	1.68						
1	0.78	6350	1.28	1.32						
1	1.03	6325	1.33	1.64						
1	2.06	6320	1.22	1.36						
1	0.478	6302	1.16	1.25						
1	0.542	6300	1.18	1.48		0.48				
1		6293	1.21	1.36		0.698				
1	0.57	6280	1.25	1.28						
1		6256	0.96	1.29		0.456				
1	1.52	6200	1.28	1.58						
1	0.72	6190	1.16	1.17						
1	0.54	6174	1.23	1.17		0.664				
1	0.46	6165	1.14			0.607				
1	1.522	6151	1.31	1.83		0.516				
1	2.691	6150	1.2	1.33						
1		6113	1.21	1.49						
1	1.265	6112	1.09	0.94		0.707				
1	3.22	6100	1.24	1.44		0.617				
1	3.6	6100	1.1	1.11						
1	0.89	6100	1.17	1.6						
1	1.054	6096	1.24	1.44						
1	0.615	6080	1.51	2.21						
1	1.071	6075	1.18	1.33						
1	2.171	6065	1.22	1.36						
1		6060	0.96	0.98		0.551				
1	1.39	6050	1.23	1.36						
1	0.72	5990	1.07	1.09						
1		5958	1.16	1.71		0.59				
1	1.5	5950	0.67							
1	0.62	5950	1.14	1.17						
1	1.028	5939	1.11	1.3						
1		5926	1.06	1.28		0.818				
1	1.01	5924	1.14	1.14						
1		5922	1.05	1.06		1.086				
1		5912	1.15	1.58		0.593				
1	1.855	5870	0.99	1.04						
1	0.671	5860	1.26	1.6		0.713				
1	0.477	5826	1.09	1.56						
1	1.8	5800	0.93	1						
1	0.32	5780	1.01			0.626				
1	0.92	5750	1.03	0.94		0.66				
1	0.4	5725	0.96			0.68				
1	0.58	5703	1	0.92						
1	0.855	5700	1.02	0.95						
1	0.59	5700	1.01	0.93						
1	1.91	5650	0.93	0.83		0.712				
1	3.94	5645	0.97	0.98		0.778				
1	3.47	5625	0.96	0.91						
1		5622	0.94	0.93		0.926				
1	0.378	5600	0.94	0.98						
1	0.38	5570	1.32	1.88						
1	1.832	5560	1.02	1.1						
1	1.169	5500	0.93	0.88						
1		5482	0.79	0.76		0.647				
1	0.889	5410	0.95	0.93						
1		5406	0.95	0.93		1.179				
1	0.28	5400	0.93	0.9						
1	1.468	5400	0.89	0.84						
1	1.15	5387	0.92	0.85		0.796				
1	0.05	5370	0.93	0.88		0.876				
1	0.267	5330	0.89	0.92						
1		5312	0.74	0.73		0.805				
1		5269	0.83	0.85						
1	4.1	5242	3.09	14.1		0.85				
1	0.42	5240	0.87	0.87						
1		5213	0.87	0.84		0.794				
1	0.884	5150	0.78	0.77						
1		5054	0.75	0.76		0.895				
1		5040	0.85	0.83						
1	0.81	5000	0.87	0.82						
1	0.487	4980	0.83	0.79						
1	1.9	4967	1.68	5.1		0.95				
1	7.6	4901	2.7	13.7		1.01				
1		4899	0.77	0.73		1.011				
1	1.4	4854	1.55	5.5		1.016				
1	0.244	4800	0.82	0.81						
1	1.26	4790	0.78	0.77						
1		4752.8	0.76	0.68		1.091				
1	1.5	4749	2.13	10.5		1.02				
1		4746	0.73	0.68		0.988				
1		4726.29	0.76	0.73		0.983				
1	3.15	4675	0.75	0.7						
1	1.66	4620	1.04	1.17						
1		4613	0.7	0.64		1.073				
1	1.8	4553	1.5	13.9		1.15				
1		4530	0.7	0.63		1.196				
1	1.2	4500	1.4	0.04						
1		4471.38	0.71	0.77		1.072				
1		4469.51	0.71	0.78		1.122				
1		4456	0.7	0.63		1.2				
1		4434	0.68	0.62		1.178				
1	1.78	4400	0.58	0.6						
1		4387.84	0.7	0.68		0.968				
1		4367.83	0.7	0.62		1.236				
1		4356.47	0.7	0.74		1.196				
1		4349.9	0.69	0.67		1.109				
1		4348.35	0.69	0.67		1.288				
1	8.78	4330	1.23	31.88		1.15				
1		4326	0.61	0.55		1.264				
1		4268	0.57	0.51		0.973				
1	0.7	4250	1	2		1.313				
1	16	4200	0.9			1.241				
1	2.18	4200	1.37			1.37				
1		4175	0.51	0.45		1.475				
1		4127	0.55	0.49						
1		4103	0.5	0.45		1.27				
1		4075.67	0.65	0.57		1.511				
1	8	4060	0.85							
1	12.5	4045	0.6							
1		4006	0.48	0.43						
1		3993.36	0.63	0.59		1.4				
1		3939	0.6	0.57		1.658				
1	16	3850	0.87			0.995				
1		3798	0.42	0.38		1.39				
1		3691	0.35	0.32		1.466				
1		3654.47	0.49	0.4		1.431				
1		3622	0.29	0.28		1.507				
1		3560.7	0.44	0.34						
1	3.7	3540	0.56	1.05		1.639				
1		3537	0.26	0.26		1.526				
1	24.5	3530	0.4							
1		3459.09	0.36	0.36		1.642				
1	0.058	3413	0.41	0.42		1.47				
1	13.9	3064	0.11	0.28						
1	0.004	3050	0.12	0.14		1.76				
1	16	2838	0.05							
1	14	2700	0.06							
1	11.2	2620	0.07							
1	14	2375	0.02							
1	20.95	2300	0.08	0.12						
1	10.5	580.5	0.02							
1	22	575	0.03	0.09						
1	7.5		0.02							
1	4		0.02							
1	1.9		0.48							
1	13.5					0.883				
1	10.6		2.4			1.214				
1	12.569		0.35							
1	17									
1	28.5		0.07							
1	11		0.33	0.27						
1	6.05		0.69							
1			2			0.09				
1	0.00513		0.18	0.26		1.68				
1	0.026		0.45	0.43						
1	0.07		0.47	0.46		1.52				
1	0.91		0.49			1.5				
1	20		0.7			1.05				
1	8.3					1.01				
1	0.041					1.108				
1	14					1.483				
1	5.61					0.631				
1	1.49					0.541				
1	2.28		1.75	5.38		1.05				
1	0.96					0.952				
1	0.947					0.73				
1	0.013					1				
1	0.04751		1			0.72				
1	0.79					0.499				
1	24.09					0.781				
1			1.1	1.12		0.579				
1	4.5					0.611				
1	1.45					0.613				
1	18.37		0.4							
1	1.71		1.24			0.621				
1	0.64					0.744				
1	0.197		1			0.722				
1	1.34					0.707				
1	7					0.511				
1	14.2					0.474				
1	1.78					0.99				
1	1.78					0.59				
1	5		1.6			0.235				
1	0.35					1.41				
1	9					1.41				
1	2.1					3.457				
1	21.9987					0.59				
1	2.13					0.56				
1	0.01		0.06							
1	0.83		0.3							
1	0.07362		0.21							
1	4.1		0.56							
1	0.033		0.56							
1	0.16		0.38							
1	2.56		0.19							
1	11		0.16							
1	0.02895		0.11							
1	0.27		0.18							
1	0.09439		0.75							
1	0.05663		0.12							
1	4.8		0.86							
1	11.6		0.39							
1	0.01007		0.03							
1	2.8		0.29							
1	8.4		0.49							
1	0.02108		0.1							
1	3.7		0.75							
1	23.7		1.98							
1	2.78									
1	2.6		0.63							
1	0.04436		0.69							
1	0.017		0.22							
1	3.8		0.46							
1	0.25171		0.41							
1	0.06		0.64							
1	4.6		0.37							
1	0.18		0.71							
1	0.53		0.26							
1	0.88		0.21							
1	0.39		0.34							
1	0.47		0.29							
1	1.85		0.02							
1	2.73		0.44							
1	12.569		0.1							
1	0.0073		0.15							
1	3.09		0.62							
1	0.51		0.71							
1	0.72		0.1							
1	3.9		0.33							
1	0.06607		0.38							
1	0.11012		0.56							
1	0.56		0.51							
1	4.1		0.13							
1	0.0045		0.08							
1	2.5		1.35							
1	9		1							
1	4.2		0.44							
1	6.28536					1.48				
1	13					1.603				
1	9.7		1.1	1.45						
1	3.8		1.24	1.18						
1	0.854		1.24	1.47		0.928				
1	7.5		0.62							
1			1.76			0.17				
1	1.85		1.4	4.9		1.03				
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
